# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  4 18:20:06 2024
#
# User preference: *
#
# CONSTRAINT:  where (pl_name not null
# CONSTRAINT:  and hostname not null
# CONSTRAINT:  and sy_snum not null
# CONSTRAINT:  and sy_pnum not null
# CONSTRAINT:  and sy_mnum not null
# CONSTRAINT:  and disc_year not null
# CONSTRAINT:  and disc_facility not null
# CONSTRAINT:  and pl_refname not null
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_rade not null
# CONSTRAINT:  and pl_bmasse not null
# CONSTRAINT:  and pl_eqt not null
# CONSTRAINT:  and st_teff not null
# CONSTRAINT:  and ra not null
# CONSTRAINT:  and dec not null
# CONSTRAINT:  and sy_dist not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,sy_mnum,disc_year,disc_facility,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,ra,dec,sy_dist,sy_disterr1,sy_disterr2
HIP 29442 d,HD 42813,1,3,0,2023,Paranal Observatory,<a refstr=DAMASSO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230813310D/abstract target=ref>Damasso et al. 2023</a>,6.42975000,0.00009000,-0.00010000,0,1.370,0.110,-0.110,0,5.10000,0.40000,-0.40000,0,998,24,-24,0,5289.00,69.00,-69.00,0,93.0578446,-14.6493167,68.1920000,0.1772000,-0.1763000
HIP 29442 d,HD 42813,1,3,0,2023,Paranal Observatory,<a refstr=EGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...688A.223E/abstract target=ref>Egger et al. 2024</a>,6.42957500,0.00002600,-0.00002600,0,1.538,0.049,-0.049,0,5.14000,0.41000,-0.41000,0,920,16,-16,0,5289.00,69.00,-69.00,0,93.0578446,-14.6493167,68.1920000,0.1772000,-0.1763000
HIP 65 A b,HIP 65 A,2,1,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...639A..76N/abstract target=ref>Nielsen et al. 2020</a>,0.98097340,0.00000310,-0.00000310,0,22.754,6.837,-5.492,0,1021.18779,24.79074,-24.79074,0,1411,15,-15,0,4590.00,49.00,-49.00,0,0.1856063,-54.8308228,61.7856000,0.0806000,-0.0804000
HIP 8152 b,HIP 8152,1,2,0,2023,Transiting Exoplanet Survey Satellite (TESS),<a refstr=AKANA_MURPHY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..153A/abstract target=ref>Akana Murphy et al. 2023</a>,10.75101000,0.00006000,-0.00006000,0,2.560,0.190,-0.190,0,7.80000,1.80000,-1.80000,0,855,28,-28,0,5530.00,110.00,-110.00,0,26.2092533,-18.4013844,101.6940000,0.4210000,-0.4170000
HIP 8152 b,HIP 8152,1,2,0,2023,Transiting Exoplanet Survey Satellite (TESS),<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,10.75101400,0.00005500,-0.00005500,0,2.536,0.157,-0.135,0,8.90000,1.70000,-1.70000,0,795,14,-13,0,5618.00,74.00,-73.00,0,26.2092533,-18.4013844,101.6940000,0.4210000,-0.4170000
HIP 8152 c,HIP 8152,1,2,0,2023,Transiting Exoplanet Survey Satellite (TESS),<a refstr=AKANA_MURPHY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..153A/abstract target=ref>Akana Murphy et al. 2023</a>,19.60530000,0.00030000,-0.00030000,0,2.480,0.190,-0.190,0,9.40000,2.20000,-2.20000,0,699,23,-23,0,5530.00,110.00,-110.00,0,26.2092533,-18.4013844,101.6940000,0.4210000,-0.4170000
HIP 8152 c,HIP 8152,1,2,0,2023,Transiting Exoplanet Survey Satellite (TESS),<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,19.60562000,0.00025000,-0.00025000,0,2.524,0.150,-0.141,0,10.70000,2.10000,-2.20000,0,651,11,-11,0,5618.00,74.00,-73.00,0,26.2092533,-18.4013844,101.6940000,0.4210000,-0.4170000
HIP 94235 b,HIP 94235,2,1,0,2022,Transiting Exoplanet Survey Satellite (TESS),<a refstr=ZHOU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220411975Z/abstract target=ref>Zhou et al. 2022</a>,7.71305700,0.00002100,-0.00002100,0,3.000,0.320,-0.280,0,379.00000,,,1,1060,50,-50,0,5991.00,50.00,-50.00,0,287.7411441,-60.2726358,58.5146000,0.1263000,-0.1258000
HIP 9618 b,HIP 9618,1,2,0,2023,Transiting Exoplanet Survey Satellite (TESS),<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,20.77285800,0.00004700,-0.00004700,0,3.828,0.104,-0.088,0,8.30000,1.70000,-1.70000,1,641,11,-10,0,5649.00,75.00,-71.00,0,30.9050061,21.2813274,67.5478000,0.1566000,-0.1559000
HIP 9618 b,HIP 9618,1,2,0,2023,Transiting Exoplanet Survey Satellite (TESS),<a refstr=OSBORN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523.3069O/abstract target=ref>Osborn et al. 2023</a>,20.77290700,0.00002300,-0.00002300,0,3.900,0.044,-0.044,0,10.00000,3.10000,-3.10000,0,663,9,-6,0,5609.00,33.00,-33.00,0,30.9050061,21.2813274,67.5478000,0.1566000,-0.1559000
HIP 9618 b,HIP 9618,1,2,0,2023,Transiting Exoplanet Survey Satellite (TESS),<a refstr=AKANA_MURPHY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..153A/abstract target=ref>Akana Murphy et al. 2023</a>,20.77288000,0.00005000,-0.00005000,0,3.750,0.130,-0.130,0,8.40000,2.00000,-2.00000,0,685,17,-17,0,5550.00,110.00,-110.00,0,30.9050061,21.2813274,67.5478000,0.1566000,-0.1559000
HIP 9618 c,HIP 9618,1,2,0,2023,Transiting Exoplanet Survey Satellite (TESS),<a refstr=AKANA_MURPHY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..153A/abstract target=ref>Akana Murphy et al. 2023</a>,52.56360000,0.00020000,-0.00020000,0,3.340,0.130,-0.130,0,7.90000,,,1,503,13,-13,0,5550.00,110.00,-110.00,0,30.9050061,21.2813274,67.5478000,0.1566000,-0.1559000
HIP 9618 c,HIP 9618,1,2,0,2023,Transiting Exoplanet Survey Satellite (TESS),<a refstr=OSBORN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523.3069O/abstract target=ref>Osborn et al. 2023</a>,52.56349100,0.00007200,-0.00007200,0,3.343,0.039,-0.039,0,18.30000,1.70000,-1.70000,1,487,7,-5,0,5609.00,33.00,-33.00,0,30.9050061,21.2813274,67.5478000,0.1566000,-0.1559000
HIP 9618 c,HIP 9618,1,2,0,2023,Transiting Exoplanet Survey Satellite (TESS),<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,52.56363000,0.00016000,-0.00016000,0,3.429,0.097,-0.086,0,7.00000,,,1,470,8,-8,0,5649.00,75.00,-71.00,0,30.9050061,21.2813274,67.5478000,0.1566000,-0.1559000
HIP 97166 b,HIP 97166,1,2,0,2021,Transiting Exoplanet Survey Satellite (TESS),<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,10.28891400,0.00000640,-0.00000640,0,2.480,0.073,-0.052,0,19.10000,1.60000,-1.50000,0,702,9,-9,0,5216.00,52.00,-52.00,0,296.2446203,74.0628577,65.9501000,0.1014000,-0.1012000
HIP 97166 b,HIP 97166,1,2,0,2021,Transiting Exoplanet Survey Satellite (TESS),<a refstr=MACDOUGALL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..265M/abstract target=ref>MacDougall et al. 2021</a>,10.28891000,0.00004000,-0.00004000,0,2.740,0.130,-0.130,0,20.00000,1.50000,-1.50000,0,757,25,-25,0,5198.00,100.00,-100.00,0,296.2446203,74.0628577,65.9501000,0.1014000,-0.1012000
K2-100 b,K2-100,1,1,0,2016,K2,<a refstr=BARRAG_AACUTE_N_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490..698B/abstract target=ref>Barrag&aacute;n et al. 2019</a>,1.67390350,0.00000040,-0.00000040,0,3.880,0.160,-0.160,0,21.80000,6.20000,-6.20000,0,1841,41,-41,0,5945.00,110.00,-110.00,0,129.6010863,20.1060074,188.9590000,2.4710000,-2.4100000
K2-107 b,K2-107,1,1,0,2017,K2,<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>,3.31392000,0.00002000,-0.00002000,0,16.141,1.681,-1.681,0,266.97720,25.42640,-25.42640,0,1780,90,-90,0,6030.00,120.00,-120.00,0,284.9853550,-22.2934206,685.2000000,20.5020000,-19.3640000
K2-108 b,K2-108,1,1,0,2017,K2,<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>,4.73401000,0.00024000,-0.00024000,0,5.280,0.540,-0.540,0,59.40000,4.40000,-4.40000,0,1446,48,-48,0,5474.00,60.00,-60.00,0,123.3818484,16.4195160,477.2950000,10.0940000,-9.6920000
K2-110 b,K2-110,1,1,0,2017,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,13.86375000,0.00026000,-0.00026000,0,2.592,0.098,-0.097,0,15.90000,2.70000,-2.70000,0,638,11,-11,0,5010.00,50.00,-50.00,0,207.3497402,-12.2849182,116.4740000,0.4310000,-0.4270000
K2-110 b,K2-110,1,1,0,2017,K2,<a refstr=OSBORN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A..19O/abstract target=ref>Osborn et al. 2017</a>,13.86375000,0.00026000,-0.00026000,0,2.592,0.098,-0.098,0,16.70000,3.20000,-3.20000,0,640,20,-20,0,5010.00,50.00,-50.00,0,207.3497402,-12.2849182,116.4740000,0.4310000,-0.4270000
K2-111 b,K2-111,1,2,0,2017,K2,<a refstr=FRIDLUND_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A..16F/abstract target=ref>Fridlund et al. 2017</a>,5.35117000,0.00055000,-0.00055000,0,1.900,0.200,-0.200,0,8.60000,3.90000,-3.90000,0,1309,71,-63,0,5730.00,50.00,-50.00,0,59.8903081,21.2985263,200.3940000,2.7630000,-2.6900000
K2-111 b,K2-111,1,2,0,2017,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,5.35180000,0.00040000,-0.00040000,0,1.820,0.110,-0.090,0,5.58000,0.74000,-0.73000,0,1309,19,-19,0,5775.00,70.00,-70.00,0,59.8903081,21.2985263,200.3940000,2.7630000,-2.6900000
K2-113 b,K2-113,1,1,0,2017,K2,<a refstr=ESPINOZA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.471.4374E/abstract target=ref>Espinoza et al. 2017</a>,5.81760800,0.00003100,-0.00002900,0,10.424,1.121,-0.785,0,410.00070,41.31790,-44.49620,0,1178,22,-23,0,5627.00,88.00,-88.00,0,19.4493823,6.8688469,635.7220000,13.4300000,-13.4300000
K2-114 b,K2-114,1,1,0,2017,K2,<a refstr=IKWUT_UKWA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..209I/abstract target=ref>Ikwut-Ukwa et al. 2020</a>,11.39093110,0.00000340,-0.00000340,0,10.447,0.347,-0.347,0,638.83510,38.13941,-38.13941,0,701,14,-14,0,4920.00,68.00,-69.00,0,127.8829120,11.9222550,475.7580000,8.2520000,-7.9800000
K2-114 b,K2-114,1,1,0,2017,K2,<a refstr=SHPORER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..188S/abstract target=ref>Shporer et al. 2017</a>,11.39109000,0.00018000,-0.00017000,0,10.559,0.359,-0.224,0,587.98550,73.10090,-69.92260,0,719,15,-11,0,5027.00,62.00,-57.00,0,127.8829120,11.9222550,475.7580000,8.2520000,-7.9800000
K2-115 b,K2-115,1,1,0,2017,K2,<a refstr=SHPORER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..188S/abstract target=ref>Shporer et al. 2017</a>,20.27303400,0.00003600,-0.00003700,0,12.498,0.639,-0.684,0,266.97720,57.20940,-63.56600,0,682,22,-24,0,5560.00,56.00,-58.00,0,126.5535002,12.2818510,413.5910000,4.3120000,-4.2250000
K2-12 b,K2-12,1,1,0,2015,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,8.28246000,0.00052000,-0.00052000,0,2.440,0.300,-0.140,0,5.20000,,,1,1026,15,-15,0,5672.00,63.00,-63.00,0,173.1919022,2.2446794,326.3810000,6.2820000,-6.0530000
K2-131 b,K2-131,1,1,0,2017,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,0.36930380,0.00000910,-0.00000910,0,1.690,0.085,-0.058,0,7.90000,1.30000,-1.30000,0,2223,37,-37,0,5120.00,71.00,-71.00,0,182.7514040,-9.7652392,152.5090000,1.0790000,-1.0630000
K2-132 b,K2-132,1,1,0,2017,K2,<a refstr=JONES_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..76J/abstract target=ref>Jones et al. 2018</a>,9.17080000,0.00250000,-0.00250000,0,12.207,0.067,-0.067,0,157.32585,2.16124,-2.00233,0,1586,10,-10,0,4878.00,70.00,-70.00,0,182.1662666,-8.7472172,609.8180000,17.9420000,-16.9620000
K2-136 b,K2-136,2,3,0,2017,K2,<a refstr=MAYO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402779M/abstract target=ref>Mayo et al. 2023</a>,7.97520000,0.00079000,-0.00079000,0,1.014,0.050,-0.049,0,4.30000,,,1,610,,,0,4500.00,125.00,-75.00,0,67.4128615,22.8825674,59.2474000,0.1877000,-0.1865000
K2-136 c,K2-136,2,3,0,2017,K2,<a refstr=MAYO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402779M/abstract target=ref>Mayo et al. 2023</a>,17.30713000,0.00027000,-0.00027000,0,3.000,0.130,-0.130,0,18.10000,1.90000,-1.80000,0,470,,,0,4500.00,125.00,-75.00,0,67.4128615,22.8825674,59.2474000,0.1877000,-0.1865000
K2-136 d,K2-136,2,3,0,2017,K2,<a refstr=MAYO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402779M/abstract target=ref>Mayo et al. 2023</a>,25.57500000,0.00240000,-0.00230000,0,1.565,0.077,-0.076,0,3.00000,,,1,420,,,0,4500.00,125.00,-75.00,0,67.4128615,22.8825674,59.2474000,0.1877000,-0.1865000
K2-137 b,K2-137,1,1,0,2017,K2,<a refstr=SMITH_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.5523S/abstract target=ref>Smith et al. 2018</a>,0.17971500,0.00000100,-0.00000100,0,0.890,0.090,-0.090,0,158.91500,,,1,1471,47,-47,0,3492.00,70.00,-70.00,0,186.8704260,-6.1952168,98.8765000,0.6176000,-0.6101000
K2-139 b,K2-139,1,1,0,2017,K2,<a refstr=BARRAG_AACUTE_N_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.1765B/abstract target=ref>Barrag&aacute;n et al. 2018</a>,28.38236000,0.00026000,-0.00026000,0,9.057,0.381,-0.370,0,123.00021,26.37989,-23.83725,0,565,48,-32,0,5340.00,110.00,-110.00,0,289.0667070,-17.9107147,153.8560000,0.9320000,-0.9210000
K2-140 b,K2-140,1,1,0,2017,K2,<a refstr=KORTH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1807K/abstract target=ref>Korth et al. 2019</a>,6.56918800,0.00003100,-0.00003100,0,13.563,1.009,-1.009,0,295.58042,12.71314,-12.71314,0,962,28,-28,0,5585.00,120.00,-120.00,0,188.1373172,-9.6076115,347.9170000,8.2870000,-7.9170000
K2-140 b,K2-140,1,1,0,2017,K2,<a refstr=GILES_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.1809G/abstract target=ref>Giles et al. 2018</a>,6.56930000,0.00001700,-0.00002000,0,12.274,0.202,-0.202,0,323.86877,22.24810,-22.24810,0,1114,34,-34,0,5654.00,55.00,-55.00,0,188.1373172,-9.6076115,347.9170000,8.2870000,-7.9170000
K2-141 b,K2-141,1,2,0,2018,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,0.28032440,0.00000150,-0.00000150,0,1.510,0.050,-0.050,0,4.97000,0.35000,-0.34000,0,2103,56,-56,0,4570.00,100.00,-100.00,0,350.9170464,-1.1891827,61.8736000,0.1662000,-0.1654000
K2-141 b,K2-141,1,2,0,2018,K2,<a refstr=BARRAG_AACUTE_N_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...612A..95B/abstract target=ref>Barrag&aacute;n et al. 2018</a>,0.28032260,0.00000130,-0.00000130,0,1.540,0.100,-0.090,0,5.31000,0.46000,-0.46000,0,2039,87,-48,0,4373.00,57.00,-57.00,0,350.9170464,-1.1891827,61.8736000,0.1662000,-0.1654000
K2-141 c,K2-141,1,2,0,2018,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,7.74850000,0.00022000,-0.00022000,0,7.000,4.600,-2.800,0,8.00000,,,1,695,18,-18,0,4570.00,100.00,-100.00,0,350.9170464,-1.1891827,61.8736000,0.1662000,-0.1654000
K2-167 b,K2-167,1,1,0,2018,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,9.97748000,0.00000000,0.00000000,0,2.300,0.210,-0.140,0,6.50000,1.60000,-1.50000,0,1174,24,-24,0,6011.00,60.00,-60.00,0,336.5761233,-18.0116650,80.8994000,0.4731000,-0.4677000
K2-18 b,K2-18,1,2,0,2015,K2,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.93962300,0.00009500,-0.00010000,0,2.370,0.220,-0.220,0,8.92000,1.70000,-1.60000,0,284,15,-15,0,3457.00,39.00,-39.00,0,172.5601410,7.5878315,38.0266000,0.0795500,-0.0795500
K2-18 b,K2-18,1,2,0,2015,K2,<a refstr=CLOUTIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..35C/abstract target=ref>Cloutier et al. 2017</a>,32.93963000,0.00010000,-0.00010000,0,2.380,0.220,-0.220,0,7.96000,1.91000,-1.91000,0,235,9,-9,0,3457.00,39.00,-39.00,0,172.5601410,7.5878315,38.0266000,0.0795500,-0.0795500
K2-18 b,K2-18,1,2,0,2015,K2,<a refstr=BENNEKE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...887L..14B/abstract target=ref>Benneke et al. 2019</a>,32.94004500,0.00001000,-0.00001000,0,2.610,0.087,-0.087,0,8.63000,1.35000,-1.35000,0,255,4,-4,0,3457.00,39.00,-39.00,0,172.5601410,7.5878315,38.0266000,0.0795500,-0.0795500
K2-180 b,K2-180,1,1,0,2018,K2,<a refstr=KORTH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1807K/abstract target=ref>Korth et al. 2019</a>,8.86650000,0.00030000,-0.00030000,0,2.242,0.123,-0.123,0,11.44182,1.90697,-1.90697,0,729,49,-49,0,5110.00,107.00,-107.00,0,126.4643579,10.2465770,203.8960000,1.7420000,-1.7120000
K2-182 b,K2-182,1,1,0,2018,K2,<a refstr=AKANA_MURPHY_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..294A/abstract target=ref>Akana Murphy et al. 2021</a>,4.73696830,0.00000230,-0.00000230,0,2.690,0.070,-0.050,0,20.00000,5.00000,-5.00000,0,969,20,-20,0,5170.00,100.00,-100.00,0,130.1800460,10.9829509,154.8300000,1.2560000,-1.2360000
K2-199 b,K2-199,1,2,0,2018,K2,<a refstr=AKANA_MURPHY_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..294A/abstract target=ref>Akana Murphy et al. 2021</a>,3.22539930,0.00000240,-0.00000240,0,1.730,0.050,-0.040,0,6.90000,1.80000,-1.80000,0,913,23,-23,0,4491.00,100.00,-100.00,0,208.9014508,-6.1360833,107.5180000,0.6020000,-0.5960000
K2-199 c,K2-199,1,2,0,2018,K2,<a refstr=AKANA_MURPHY_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..294A/abstract target=ref>Akana Murphy et al. 2021</a>,7.37448970,0.00000370,-0.00000370,0,2.850,0.100,-0.090,0,12.40000,2.30000,-2.30000,0,694,17,-17,0,4491.00,100.00,-100.00,0,208.9014508,-6.1360833,107.5180000,0.6020000,-0.5960000
K2-216 b,K2-216,1,1,0,2018,K2,<a refstr=PERSSON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A..33P/abstract target=ref>Persson et al. 2018</a>,2.17480000,0.00005000,-0.00005000,0,1.750,0.170,-0.100,0,8.00000,1.60000,-1.60000,0,1103,180,-56,0,4503.00,69.00,-69.00,0,11.4802354,6.3470302,115.4610000,0.7100000,-0.7010000
K2-22 b,K2-22,2,1,0,2015,K2,<a refstr=SANCHIS_OJEDA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...812..112S/abstract target=ref>Sanchis-Ojeda et al. 2015</a>,0.38107800,0.00000100,-0.00000100,0,2.500,0.400,-0.400,1,444.96200,,,1,2100,,,0,3830.00,100.00,-100.00,0,169.4827046,2.6190363,243.8360000,2.7975000,-2.7975000
K2-222 b,K2-222,1,1,0,2018,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,15.38857000,0.00088000,-0.00088000,0,2.350,0.080,-0.070,0,8.70000,1.70000,-1.70000,0,871,23,-23,0,5942.00,119.00,-119.00,0,16.4625203,11.7537171,101.3210000,0.6320000,-0.6250000
K2-229 b,K2-229,1,2,0,2018,K2,<a refstr=SANTERNE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018NatAs...2..393S/abstract target=ref>Santerne et al. 2018</a>,0.58424900,0.00001400,-0.00001400,0,1.164,0.066,-0.048,0,2.59000,0.43000,-0.43000,0,1960,40,-40,0,5185.00,32.00,-32.00,0,186.8729195,-6.7218474,102.5640000,1.0930000,-1.0700000
K2-229 c,K2-229,1,2,0,2018,K2,<a refstr=SANTERNE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018NatAs...2..393S/abstract target=ref>Santerne et al. 2018</a>,8.32834000,0.00045000,-0.00045000,0,2.120,0.110,-0.080,0,21.30000,,,1,800,20,-20,0,5185.00,32.00,-32.00,0,186.8729195,-6.7218474,102.5640000,1.0930000,-1.0700000
K2-232 b,K2-232,1,1,0,2018,K2,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..127Y/abstract target=ref>Yu et al. 2018</a>,11.16845900,0.00001700,-0.00001700,0,11.859,0.258,-0.247,0,123.00021,13.98452,-13.34886,0,1001,14,-14,0,5888.00,71.00,-77.00,0,73.7667927,18.6543230,130.7200000,0.7680000,-0.7590000
K2-232 b,K2-232,1,1,0,2018,K2,<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.2572B/abstract target=ref>Brahm et al. 2018</a>,11.16845400,0.00002300,-0.00002300,0,11.209,0.247,-0.224,0,126.49634,11.75971,-11.75971,0,1030,15,-15,0,6154.00,60.00,-60.00,0,73.7667927,18.6543230,130.7200000,0.7680000,-0.7590000
K2-233 b,K2-233,1,3,0,2018,K2,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,2.46750000,0.00004000,-0.00004000,0,1.343,0.018,-0.016,0,11.26000,,,1,1121,10,-9,0,5033.00,41.00,-35.00,0,230.4799011,-20.2317975,67.5062000,0.2799000,-0.2775000
